OBJECTID,Lon,Lat,g_number,AREA,PERCENTAGE
1,141.37500000000,-38.37500000000,237207,0.00075617621,1.20988194190
2,141.37500000000,-38.12500000000,237202,0.01392580664,22.28129061610
3,141.37500000000,-38.12500000000,237207,0.01483774161,23.74038657020
4,141.37500000000,-38.12500000000,238235,0.00420974430,6.73559088486
5,141.37500000000,-37.87500000000,238230,0.01054923176,16.87877080920
6,141.37500000000,-37.87500000000,238235,0.00436737091,6.98779346198
7,141.37500000000,-37.37500000000,238223,0.00724469173,11.59150677010
8,141.37500000000,-37.37500000000,238229,0.00057002348,0.91203756754
9,141.62500000000,-38.37500000000,237207,0.00001990178,0.03184285599
10,141.62500000000,-38.12500000000,237202,0.01319561956,21.11299129060
11,141.62500000000,-38.12500000000,237205,0.00267911411,4.28658258312
12,141.62500000000,-38.12500000000,237207,0.01483052198,23.72883516520
13,141.62500000000,-38.12500000000,238235,0.00328294556,5.25271289257
14,141.62500000000,-37.87500000000,237205,0.00096658519,1.54653630890
15,141.62500000000,-37.87500000000,238230,0.00904792267,14.47667626880
16,141.62500000000,-37.87500000000,238235,0.04435626781,70.97002849610
17,141.62500000000,-37.37500000000,238223,0.01043149887,16.69039818990
18,141.62500000000,-37.37500000000,238229,0.00652719324,10.44350918790
19,141.87500000000,-38.37500000000,237206,0.00007417507,0.11868011146
20,141.87500000000,-38.12500000000,237205,0.01922467144,30.75947429610
21,141.87500000000,-38.12500000000,237206,0.01603737365,25.65979783270
22,141.87500000000,-37.87500000000,237205,0.04283645155,68.53832248240
23,141.87500000000,-37.87500000000,237206,0.00046440626,0.74305002354
24,141.87500000000,-37.87500000000,238219,0.00612074292,9.79318867412
25,141.87500000000,-37.87500000000,238235,0.00665212743,10.64340389020
26,141.87500000000,-37.62500000000,238219,0.01310622874,20.96996597740
27,142.12500000000,-38.37500000000,237200,0.00410455671,6.56729074138
28,142.12500000000,-38.12500000000,237200,0.02162179242,34.59486786980
29,142.12500000000,-38.12500000000,237206,0.01615568393,25.84909428400
30,142.12500000000,-37.87500000000,237200,0.00410014819,6.56023710696
31,142.12500000000,-37.87500000000,237205,0.01100440131,17.60704209700
32,142.12500000000,-37.87500000000,237206,0.01387306014,22.19689621610
33,142.12500000000,-37.87500000000,238219,0.03297270408,52.75632652760
34,142.12500000000,-37.62500000000,238219,0.02815874444,45.05399111150
35,142.12500000000,-36.87500000000,415223,0.00050972172,0.81555474774
36,142.37500000000,-38.37500000000,236205,0.00397976279,6.36762046290
37,142.37500000000,-38.37500000000,237200,0.00085243978,1.36390365597
38,142.37500000000,-38.12500000000,236205,0.03411273541,54.58037666070
39,142.37500000000,-38.12500000000,236209,0.00071689544,1.14703271087
40,142.37500000000,-38.12500000000,236210,0.00071689544,1.14703271087
41,142.37500000000,-38.12500000000,237200,0.02489271416,39.82834266230
42,142.37500000000,-37.87500000000,236205,0.01788133357,28.61013371010
43,142.37500000000,-37.87500000000,236209,0.02471562574,39.54500118400
44,142.37500000000,-37.87500000000,236210,0.02471562574,39.54500118400
45,142.37500000000,-37.87500000000,237200,0.00285672624,4.57076198779
46,142.37500000000,-37.87500000000,237206,0.00040054737,0.64087579481
47,142.37500000000,-37.87500000000,238219,0.01664584543,26.63335268240
48,142.37500000000,-37.62500000000,236209,0.00310468041,4.96748865205
49,142.37500000000,-37.62500000000,236210,0.00310468041,4.96748865205
50,142.37500000000,-37.62500000000,238219,0.01658819295,26.54110871740
51,142.37500000000,-36.87500000000,415223,0.00853723353,13.65957364810
52,142.62500000000,-38.37500000000,236205,0.00881841203,14.10945924250
53,142.62500000000,-38.37500000000,236209,0.00982686827,15.72298922840
54,142.62500000000,-38.37500000000,236212,0.00654699473,10.47519156570
55,142.62500000000,-38.12500000000,236205,0.02643116830,42.28986928640
56,142.62500000000,-38.12500000000,236209,0.03606891186,57.71025897000
57,142.62500000000,-38.12500000000,236210,0.03439557214,55.03291542350
58,142.62500000000,-37.87500000000,236209,0.06250000000,100.00000000000
59,142.62500000000,-37.87500000000,236210,0.06250000000,100.00000000000
60,142.62500000000,-37.62500000000,236202,0.02711520366,43.38432585720
61,142.62500000000,-37.62500000000,236209,0.05192562687,83.08100298970
62,142.62500000000,-37.62500000000,236210,0.05192562687,83.08100298970
63,142.62500000000,-37.37500000000,236202,0.02213562346,35.41699753470
64,142.62500000000,-37.37500000000,236209,0.02213562346,35.41699753470
65,142.62500000000,-37.37500000000,236210,0.02213562346,35.41699753470
66,142.62500000000,-37.37500000000,238208,0.00226287392,3.62059826887
67,142.62500000000,-37.12500000000,415201,0.00083160902,1.33057442690
68,142.62500000000,-36.87500000000,415201,0.01145231960,18.32371135220
69,142.87500000000,-38.62500000000,235203,0.00002574690,0.04119503668
70,142.87500000000,-38.37500000000,235203,0.00520402094,8.32643350890
71,142.87500000000,-38.37500000000,236209,0.02456310577,39.30096922990
72,142.87500000000,-38.37500000000,236212,0.01679951832,26.87922931980
73,142.87500000000,-38.37500000000,236216,0.00980164089,15.68262542220
74,142.87500000000,-38.12500000000,236209,0.06250000000,100.00000000000
75,142.87500000000,-38.12500000000,236210,0.03484731954,55.75571126270
76,142.87500000000,-38.12500000000,236216,0.01550321984,24.80515174060
77,142.87500000000,-37.87500000000,236209,0.06250000000,100.00000000000
78,142.87500000000,-37.87500000000,236210,0.04991980718,79.87169149250
79,142.87500000000,-37.87500000000,236216,0.01258023195,20.12837112750
80,142.87500000000,-37.62500000000,236202,0.01740972781,27.85556449900
81,142.87500000000,-37.62500000000,236204,0.00329104206,5.26566729982
82,142.87500000000,-37.62500000000,236209,0.06250000000,100.00000000000
83,142.87500000000,-37.62500000000,236210,0.06250000000,100.00000000000
84,142.87500000000,-37.37500000000,236202,0.04840229812,77.44367699950
85,142.87500000000,-37.37500000000,236204,0.00211192259,3.37907614882
86,142.87500000000,-37.37500000000,236209,0.05051422072,80.82275314830
87,142.87500000000,-37.37500000000,236210,0.05051422072,80.82275314830
88,142.87500000000,-37.37500000000,415201,0.00010649163,0.17038660746
89,142.87500000000,-37.37500000000,415237,0.00010649163,0.17038660746
90,142.87500000000,-37.12500000000,236202,0.00459488928,7.35182284502
91,142.87500000000,-37.12500000000,236209,0.00459488928,7.35182284502
92,142.87500000000,-37.12500000000,236210,0.00459488928,7.35182284502
93,142.87500000000,-37.12500000000,415201,0.04306190185,68.89904296360
94,142.87500000000,-37.12500000000,415206,0.00788139088,12.61022540540
95,142.87500000000,-37.12500000000,415237,0.02436703904,38.98726246800
96,142.87500000000,-36.87500000000,415201,0.02338712369,37.41939790750
97,142.87500000000,-36.87500000000,415206,0.01109714508,17.75543213320
98,142.87500000000,-36.87500000000,415226,0.01253753691,20.06005906250
99,142.87500000000,-36.62500000000,415220,0.00039295603,0.62872964835
100,142.87500000000,-36.62500000000,415226,0.00056395685,0.90233096263
101,143.12500000000,-38.62500000000,235203,0.01531318343,24.50109348850
102,143.12500000000,-38.62500000000,235211,0.00553698032,8.85916851659
103,143.12500000000,-38.37500000000,234203,0.00034292648,0.54868236692
104,143.12500000000,-38.37500000000,235203,0.05396511893,86.34419029310
105,143.12500000000,-38.37500000000,235211,0.00090595810,1.44953295319
106,143.12500000000,-38.37500000000,236209,0.00569455670,9.11129072192
107,143.12500000000,-38.37500000000,236212,0.00041376695,0.66202712692
108,143.12500000000,-38.37500000000,236216,0.00569455670,9.11129072192
109,143.12500000000,-38.12500000000,235203,0.00043805169,0.70088270205
110,143.12500000000,-38.12500000000,236209,0.03141856260,50.26970016290
111,143.12500000000,-38.12500000000,236216,0.03141856260,50.26970016290
112,143.12500000000,-37.87500000000,236209,0.05398766706,86.38026728850
113,143.12500000000,-37.87500000000,236210,0.00036150636,0.57841018188
114,143.12500000000,-37.87500000000,236216,0.05362616069,85.80185710660
115,143.12500000000,-37.62500000000,236204,0.03458529377,55.33647002900
116,143.12500000000,-37.62500000000,236209,0.06250000000,100.00000000000
117,143.12500000000,-37.62500000000,236210,0.04249367874,67.98988597940
118,143.12500000000,-37.62500000000,236216,0.02000632126,32.01011402060
119,143.12500000000,-37.37500000000,236202,0.01713435002,27.41496003760
120,143.12500000000,-37.37500000000,236204,0.03519656034,56.31449653930
121,143.12500000000,-37.37500000000,236209,0.05233091036,83.72945657700
122,143.12500000000,-37.37500000000,236210,0.05233091036,83.72945657700
123,143.12500000000,-37.37500000000,415201,0.01016912852,16.27060563710
124,143.12500000000,-37.37500000000,415206,0.01016912852,16.27060563710
125,143.12500000000,-37.37500000000,415207,0.00061660835,0.98657336476
126,143.12500000000,-37.12500000000,236202,0.00158215431,2.53144689054
127,143.12500000000,-37.12500000000,236209,0.00158215431,2.53144689054
128,143.12500000000,-37.12500000000,236210,0.00158215431,2.53144689054
129,143.12500000000,-37.12500000000,415201,0.06032474700,96.51959520170
130,143.12500000000,-37.12500000000,415206,0.06032474700,96.51959520170
131,143.12500000000,-37.12500000000,415207,0.01137741418,18.20386268580
132,143.12500000000,-37.12500000000,415238,0.00259421910,4.15075056255
133,143.12500000000,-36.87500000000,415201,0.03057327339,48.91723741740
134,143.12500000000,-36.87500000000,415206,0.03057327339,48.91723741740
135,143.12500000000,-36.87500000000,415220,0.02633542962,42.13668739940
136,143.12500000000,-36.87500000000,415226,0.00002246582,0.03594531177
137,143.12500000000,-36.87500000000,415238,0.01085723708,17.37157932100
138,143.12500000000,-36.62500000000,415220,0.02561021461,40.97634337630
139,143.37500000000,-38.62500000000,235211,0.00729773802,11.67638083660
140,143.37500000000,-38.62500000000,235219,0.00217022467,3.47235947313
141,143.37500000000,-38.62500000000,235227,0.00111736436,1.78778296948
142,143.37500000000,-38.37500000000,234203,0.01708914245,27.34262791910
143,143.37500000000,-38.37500000000,235203,0.00565837083,9.05339333359
144,143.37500000000,-38.37500000000,235211,0.01336055285,21.37688456040
145,143.37500000000,-37.87500000000,234201,0.00493338021,7.89340834184
146,143.37500000000,-37.87500000000,236209,0.00453120289,7.24992463023
147,143.37500000000,-37.87500000000,236216,0.00453120289,7.24992463023
148,143.37500000000,-37.62500000000,234201,0.00571997656,9.15196249411
149,143.37500000000,-37.62500000000,236203,0.02605572187,41.68915498840
150,143.37500000000,-37.62500000000,236204,0.00556156590,8.89850544745
151,143.37500000000,-37.62500000000,236209,0.05434428910,86.95086255970
152,143.37500000000,-37.62500000000,236210,0.00556156590,8.89850544745
153,143.37500000000,-37.62500000000,236213,0.00073653844,1.17846150046
154,143.37500000000,-37.62500000000,236216,0.04878276219,78.05241951150
155,143.37500000000,-37.37500000000,236203,0.02982423456,47.71877529670
156,143.37500000000,-37.37500000000,236204,0.02127853266,34.04565225620
157,143.37500000000,-37.37500000000,236209,0.05110276722,81.76442755290
158,143.37500000000,-37.37500000000,236210,0.02127853266,34.04565225620
159,143.37500000000,-37.37500000000,236213,0.02511523426,40.18437481570
160,143.37500000000,-37.37500000000,236216,0.02982423456,47.71877529670
161,143.37500000000,-37.37500000000,407211,0.00372721737,5.96354779936
162,143.37500000000,-37.37500000000,408202,0.00417781864,6.68450982499
163,143.37500000000,-37.37500000000,415201,0.00345974218,5.53558748730
164,143.37500000000,-37.37500000000,415206,0.00345974218,5.53558748730
165,143.37500000000,-37.37500000000,415207,0.00345974218,5.53558748730
166,143.37500000000,-37.12500000000,407211,0.00172908765,2.76654023499
167,143.37500000000,-37.12500000000,408202,0.00359776641,5.75642626299
168,143.37500000000,-37.12500000000,415201,0.01560868304,24.97389285630
169,143.37500000000,-37.12500000000,415206,0.01560868304,24.97389285630
170,143.37500000000,-37.12500000000,415207,0.01549788134,24.79661014690
171,143.37500000000,-37.12500000000,415238,0.00011080169,0.17728270935
172,143.37500000000,-36.87500000000,415201,0.00048012602,0.76820163482
173,143.37500000000,-36.87500000000,415206,0.00048012602,0.76820163482
174,143.37500000000,-36.87500000000,415220,0.00013830375,0.22128599334
175,143.37500000000,-36.87500000000,415238,0.00048012602,0.76820163482
176,143.62500000000,-38.87500000000,235233,0.00012398857,0.19838171256
177,143.62500000000,-38.62500000000,233214,0.00034032767,0.54452426654
178,143.62500000000,-38.62500000000,235204,0.00115543081,1.84868930137
179,143.62500000000,-38.62500000000,235209,0.00260873836,4.17398138188
180,143.62500000000,-38.62500000000,235210,0.00534751852,8.55602963858
181,143.62500000000,-38.62500000000,235219,0.00725986808,11.61578893310
182,143.62500000000,-38.62500000000,235227,0.02486392879,39.78228606370
183,143.62500000000,-38.62500000000,235233,0.00437291085,6.99665735696
184,143.62500000000,-38.62500000000,235234,0.00261025420,4.17640671828
185,143.62500000000,-38.37500000000,234209,0.00547538699,8.76061917858
186,143.62500000000,-38.37500000000,235211,0.00071092482,1.13747970594
187,143.62500000000,-38.37500000000,235227,0.00641821381,10.26914209570
188,143.62500000000,-38.37500000000,235234,0.00530215147,8.48344235787
189,143.62500000000,-38.12500000000,234201,0.00041020598,0.65632957161
190,143.62500000000,-37.87500000000,234200,0.00308410223,4.93456357111
191,143.62500000000,-37.87500000000,234201,0.05706117397,91.29787834630
192,143.62500000000,-37.62500000000,234200,0.02802754119,44.84406589700
193,143.62500000000,-37.62500000000,234201,0.03284261937,52.54819099950
194,143.62500000000,-37.62500000000,236203,0.02675027740,42.80044384670
195,143.62500000000,-37.62500000000,236209,0.02675027740,42.80044384670
196,143.62500000000,-37.62500000000,236216,0.02675027740,42.80044384670
197,143.62500000000,-37.37500000000,236203,0.02954353662,47.26965859860
198,143.62500000000,-37.37500000000,236209,0.02954352894,47.26964629860
199,143.62500000000,-37.37500000000,236213,0.00609350633,9.74961013326
200,143.62500000000,-37.37500000000,236216,0.02954353662,47.26965859860
201,143.62500000000,-37.37500000000,407211,0.00823014115,13.16822584110
202,143.62500000000,-37.37500000000,407214,0.00540694347,8.65110955238
203,143.62500000000,-37.12500000000,407211,0.03131043705,50.09669928760
204,143.62500000000,-36.87500000000,407211,0.01872391303,29.95826084440
205,143.87500000000,-38.62500000000,233214,0.00137367615,2.19788183536
206,143.87500000000,-37.87500000000,233223,0.00551642672,8.82628274451
207,143.87500000000,-37.87500000000,234201,0.01594810328,25.51696525090
208,143.87500000000,-37.62500000000,234200,0.00109326946,1.74923113203
209,143.87500000000,-37.62500000000,234201,0.00126386083,2.02217732744
210,143.87500000000,-37.62500000000,236203,0.00529260938,8.46817500611
211,143.87500000000,-37.62500000000,236209,0.00529260938,8.46817500611
212,143.87500000000,-37.62500000000,236216,0.00529260938,8.46817500611
213,143.87500000000,-37.62500000000,407214,0.00017988231,0.28781169722
214,143.87500000000,-37.37500000000,236203,0.00787775249,12.60440398380
215,143.87500000000,-37.37500000000,236209,0.00787775249,12.60440398380
216,143.87500000000,-37.37500000000,236216,0.00787775249,12.60440398380
217,143.87500000000,-37.37500000000,407214,0.02601637060,41.62619295290
218,143.87500000000,-37.37500000000,407230,0.00040708280,0.65133247323
219,143.87500000000,-37.37500000000,407239,0.00737632960,11.80212735640
220,143.87500000000,-37.12500000000,407230,0.00591229551,9.45967282169
221,143.87500000000,-37.12500000000,407239,0.00610583978,9.76934364283
222,143.87500000000,-36.87500000000,407211,0.00001352878,0.02164604217
223,144.12500000000,-37.62500000000,231225,0.00496974965,7.95159944569
224,144.12500000000,-37.62500000000,232214,0.00130467441,2.08747906263
225,144.12500000000,-37.62500000000,232215,0.00087937352,1.40699763747
226,144.12500000000,-37.37500000000,231225,0.00598425750,9.57481200367
227,144.12500000000,-37.37500000000,407214,0.00000064817,0.00103707806
228,144.12500000000,-37.37500000000,407217,0.01263312154,20.21299446680
229,144.12500000000,-37.37500000000,407221,0.01480721352,23.69154163920
230,144.12500000000,-37.37500000000,407230,0.00812842626,13.00548201350
231,144.12500000000,-37.37500000000,407239,0.00156059866,2.49695784844
232,144.12500000000,-37.12500000000,407217,0.00585267435,9.36427896755
233,144.12500000000,-37.12500000000,407221,0.00215363017,3.44580827168
234,144.12500000000,-37.12500000000,407230,0.00069471296,1.11154073443
235,144.12500000000,-36.87500000000,406214,0.00010160302,0.16256482725
236,144.12500000000,-36.87500000000,407246,0.01604672400,25.67475840190
237,144.12500000000,-36.62500000000,407246,0.00151556129,2.42489806420
238,144.37500000000,-37.62500000000,231225,0.00000113535,0.00181656141
239,144.37500000000,-37.37500000000,230210,0.00336938801,5.39102081513
240,144.37500000000,-37.37500000000,406208,0.00397589610,6.36143376724
241,144.37500000000,-37.37500000000,406213,0.01302138380,20.83421408570
242,144.37500000000,-37.37500000000,407217,0.00473091721,7.56946753882
243,144.37500000000,-37.12500000000,406213,0.01116856956,17.86971129010
244,144.37500000000,-37.12500000000,407217,0.00680367955,10.88588728700
245,144.37500000000,-36.87500000000,406214,0.02371452232,37.94323571560
246,144.37500000000,-36.87500000000,407246,0.00149980301,2.39968480927
247,144.62500000000,-37.62500000000,230205,0.00002867667,0.04588266445
248,144.62500000000,-37.62500000000,231231,0.00964901613,15.43842581580
249,144.62500000000,-37.37500000000,230205,0.02721603817,43.54566106700
250,144.62500000000,-37.37500000000,230209,0.00056252492,0.90003987588
251,144.62500000000,-37.37500000000,230210,0.00059399018,0.95038429015
252,144.62500000000,-37.37500000000,406213,0.01332314374,21.31702998520
253,144.62500000000,-37.12500000000,230205,0.00427096550,6.83354479961
254,144.62500000000,-37.12500000000,405238,0.00664373810,10.62998096460
255,144.62500000000,-37.12500000000,405240,0.00664373810,10.62998096460
256,144.62500000000,-37.12500000000,406213,0.02724900534,43.59840854170
257,144.62500000000,-37.12500000000,406226,0.00193802219,3.10083550575
258,144.62500000000,-37.12500000000,406235,0.01820142400,29.12227839800
259,144.62500000000,-36.87500000000,405230,0.00635473685,10.16757895740
260,144.62500000000,-36.87500000000,405248,0.00080390236,1.28624378321
261,144.62500000000,-36.87500000000,406226,0.00822174424,13.15479077810
262,144.62500000000,-36.87500000000,406235,0.00303249558,4.85199292169
263,144.62500000000,-36.62500000000,405230,0.00235846318,3.77354108237
264,144.87500000000,-37.62500000000,230205,0.01323195344,21.17112549870
265,144.87500000000,-37.37500000000,230205,0.04101559849,65.62495757610
266,144.87500000000,-37.37500000000,405240,0.00970255064,15.52408101980
267,144.87500000000,-37.12500000000,230205,0.00229054785,3.66487656705
268,144.87500000000,-37.12500000000,405238,0.00994378847,15.91006155140
269,144.87500000000,-37.12500000000,405240,0.03992571248,63.88113996650
270,144.87500000000,-37.12500000000,405248,0.00464809295,7.43694871378
271,144.87500000000,-37.12500000000,406226,0.00603951562,9.66322499973
272,144.87500000000,-37.12500000000,406235,0.00024237240,0.38779583490
273,144.87500000000,-36.87500000000,405229,0.00027013635,0.43221816110
274,144.87500000000,-36.87500000000,405230,0.00606683864,9.70694182113
275,144.87500000000,-36.87500000000,405248,0.02335219422,37.36351075190
276,144.87500000000,-36.87500000000,406226,0.00158306308,2.53290092760
277,144.87500000000,-36.62500000000,405229,0.01043789690,16.70063503260
278,144.87500000000,-36.62500000000,405230,0.01076308201,17.22093122390
279,145.12500000000,-37.12500000000,405240,0.00561953846,8.99126153937
280,145.12500000000,-36.87500000000,405226,0.01104539510,17.67263216500
281,145.12500000000,-36.62500000000,405226,0.00071610652,1.14577043141
282,145.37500000000,-37.62500000000,405217,0.00656383538,10.50213660070
283,145.37500000000,-37.37500000000,405217,0.02519423550,40.31077680610
284,145.37500000000,-37.12500000000,405228,0.02024226979,32.38763166550
285,145.37500000000,-36.87500000000,405226,0.03821941970,61.15107152670
286,145.37500000000,-36.87500000000,405228,0.02091430504,33.46288806180
287,145.37500000000,-36.87500000000,405246,0.00034937349,0.55899758029
288,145.37500000000,-36.62500000000,405226,0.02134726782,34.15562851180
289,145.37500000000,-36.62500000000,405246,0.00785635228,12.57016364440
290,145.62500000000,-38.62500000000,227236,0.00370436454,5.92698326449
291,145.62500000000,-38.37500000000,227219,0.00077299318,1.23678908608
292,145.62500000000,-38.37500000000,227236,0.00573359195,9.17374712504
293,145.62500000000,-37.62500000000,405205,0.00420424930,6.72679887290
294,145.62500000000,-37.62500000000,405209,0.01887170922,30.19473474670
295,145.62500000000,-37.62500000000,405217,0.00206860294,3.30976470389
296,145.62500000000,-37.37500000000,405205,0.00677027103,10.83243364490
297,145.62500000000,-37.37500000000,405209,0.02268899437,36.30239099980
298,145.62500000000,-37.37500000000,405217,0.00299735673,4.79577076371
299,145.62500000000,-37.12500000000,405228,0.00458857651,7.34172240888
300,145.62500000000,-37.12500000000,405274,0.01362308204,21.79693126280
301,145.62500000000,-36.87500000000,405226,0.00857510532,13.72016850740
302,145.62500000000,-36.87500000000,405228,0.00324618038,5.19388860266
303,145.62500000000,-36.87500000000,405234,0.00564162782,9.02660450463
304,145.62500000000,-36.87500000000,405237,0.02481426985,39.70283176670
305,145.62500000000,-36.87500000000,405246,0.01012134267,16.19414827050
306,145.62500000000,-36.87500000000,405251,0.00071980987,1.15169579783
307,145.62500000000,-36.87500000000,405274,0.00469263288,7.50821260007
308,145.62500000000,-36.62500000000,405237,0.00035502070,0.56803311442
309,145.62500000000,-36.62500000000,405246,0.00213908393,3.42253429038
310,145.87500000000,-38.62500000000,227202,0.01403241998,22.45187196030
311,145.87500000000,-38.62500000000,227236,0.00714000204,11.42400326580
312,145.87500000000,-38.37500000000,226209,0.00302481917,4.83971066671
313,145.87500000000,-38.37500000000,226402,0.00302481917,4.83971066671
314,145.87500000000,-38.37500000000,227202,0.03101470236,49.62352377920
315,145.87500000000,-38.37500000000,227219,0.00472143204,7.55429126378
316,145.87500000000,-38.37500000000,227227,0.01084711883,17.35539013510
317,145.87500000000,-38.37500000000,227236,0.00750722706,12.01156330230
318,145.87500000000,-38.12500000000,226209,0.01516361524,24.26178437930
319,145.87500000000,-38.12500000000,226402,0.01881168377,30.09869402800
320,145.87500000000,-37.87500000000,226204,0.02648387141,42.37419425760
